loc,name,productcode,detail,price,stock
https://www.jcrew.com/p/K8850,"Onia Calder 7.5"" swim trunk in palm print",K8850,"Product description provided by our selling partners.These just-above-the-knee boardshorts by Onia, designed to resemble classic chino shorts, are crafted from a comfortable, nylon blend for extra stretch and treated with gentle, softening treatments for a subtle, broken-in texture. The custom yarn-dyed nylon offers high resistance to both salty and chlorinated waters as well as long-range exposure to the sun. A travel-inspired brand that sources innovative, high-performance fabrics, Onia specializes in modern, luxury pieces that are crafted for fit, function and form. Shop more Onia styles.Nylon/spandex.Elastic waistband.Custom antique nickel hardware.Zip front fly and snap closure.Quick-drying nylon adjustable drawstring, Two deep, reinforced, double-lined side pockets.Rear pocket with hidden snap.Rear locker loop.Hand wash.Import.Item K8850.",OUT OF STOCK,No
https://www.jcrew.com/p/K8873,Gola Classics® Coaster Spectrum sneakers,K8873,"Product description provided by our selling partners.These canvas sneakers feature an embroidered wingflash and metal eyelets for a vintage-inspired vibe. Started out of a small workshop in Leicester, England, Gola Classics has held its place as an enduring British heritage brand—and athletic footwear mainstay—since 1905. Shop more Gola styles.Canvas upper.Hand wash.Import.Item K8873.",OUT OF STOCK,No
https://www.jcrew.com/p/K9508,NAADAM Axis silk-cashmere loungepants,K9508,"Product description provided by our selling partners.These versatile loungepants from NAADAM's Liquid Cashmere Collection are woven from a supersoft, silk-cashmere blend and has a relaxed fit with clean finishes and easy side pockets. Thoughtfully crafted and ethically sourced, NAADAM is a cashmere brand that believes in complete transparency and fair practices—each of their luxe pieces are made from high-quality Mongolian cashmere inside sustainable factories. Shop more NAADAM styles.Silk/cashmere.Side pockets.Hand wash.Import.Item K9508.",OUT OF STOCK,No
https://www.jcrew.com/p/K9515,NAADAM Volant silk-cashmere open V-neck pullover,K9515,"Product description provided by our selling partners.The fluid movement of this wide-cut sweater from NAADAM's Liquid Cashmere Collection feels casual yet considered thanks to the unique silk-cashmere blend and strategically cut high-low hem. Thoughtfully crafted and ethically sourced, NAADAM is a cashmere brand that believes in complete transparency and fair practices—each of their luxe pieces are made from high-quality Mongolian cashmere inside sustainable factories. Shop more NAADAM styles.Silk/cashmere.Slits along side seams.High-low hem.Hand wash.Import.Item K9515.",OUT OF STOCK,No
https://www.jcrew.com/p/K9537,NAADAM Miina open-stitch cotton dress with ruffles,K9537,"Product description provided by our selling partners.This ruffled, pointelle dress by NAADAM is woven from supersoft cashmere and features jersey accents, dropped arms and an A-line silhouette. Thoughtfully crafted and ethically sourced, NAADAM is a cashmere brand that believes in complete transparency and fair practices—each of their luxe pieces are made from high-quality Mongolian cashmere inside sustainable factories. Shop more NAADAM styles.Cotton/cupro/marino wool.Wide, dropped arm with ruffles.Faux placket with three button detail.Hand wash.Import.Item K9537.",OUT OF STOCK,No
https://www.jcrew.com/p/L0636,Chill by Will™ Riley scallop bra,L0636,Product description provided by our selling partners.This racerback bra features a delicate scalloped hem and offers medium support. Chill By Will creates activewear that seamlessly fuses high-performance fitness with athleisure-inspired design. Shop more Chill by Will styles.Poly/spandex.Machine wash.Import.Item L0636.,OUT OF STOCK,No
https://www.jcrew.com/p/L0641,Chill by Will™ Alicia jogger pant,L0641,Product description provided by our selling partners.This relaxed jogger pant is crafted from lightweight cotton and features split hems and mesh detailing down the sides. Chill By Will creates activewear that seamlessly fuses high-performance fitness with athleisure-inspired design. Shop more Chill by Will styles.Cotton.Split hems.Machine wash.Import.Item L0641.,OUT OF STOCK,No
https://www.jcrew.com/p/L0647,Flagpole™ Electra bikini top in bay orchid niagara,L0647,"Product description provided by our selling partners.This quick dry, fully lined bikini top features supportive underwire and adjustable, removable straps so you can customize your look (and avoid tan lines). Crafted from an Italian-made polyamide with built-in, four-way stretch technology that offers SPF 50 protection and is anti-pill, anti-bacterial and chlorine-resistant. Based in NYC, Flagpole crafts high-performance swimwear that works in and out of the water thanks to versatile designs, vibrant colors and high-quality fabrics. Shop more Flagpole styles.Polyamide/elastane.Hand wash.Made in the USA.Item L0647.",OUT OF STOCK,No
https://www.jcrew.com/p/L1580,Kids' Lennon + Wolfe™ Dakota harem short,L1580,"Product description provided by our selling partners.Crafted from a supersoft cotton blend, this prewashed jogger-style short is perfect for those playtimes that bleed into naptimes—and everything in between. Known for its casual, minimalist aesthetic, Los Angeles-based Lennon + Wolfe creates premium, understated basics for mamas and their little ones in a carefully curated color palette (subtly muted shades that are perfect for layering). Shop more Lennon + Wolfe styles.MicroModal® rayon/Supima® cotton interlock.Machine wash.Made in the USA.Item L1580.",OUT OF STOCK,No
https://www.jcrew.com/p/L1722,Coyuchi® Mediterranean bath organic six-piece towel set,L1722,"Product description provided by our selling partners.Woven from organic Turkish cotton, these supersoft towels feature a highly absorbent weave that's textural, lightweight and quick-drying. The first to bring certified-organic cotton bedding to the USA, Coyuchi is an eco-minded textile label that creates relaxed, subtly textured collections inspired by nature. Shop more Coyuchi styles.Cotton.Hand-knotted fringe.Machine wash.Import.Item L1722.",OUT OF STOCK,No
https://www.jcrew.com/p/L1796,Coyuchi® Birch organic cotton-linen duvet cover,L1796,"Product description provided by our selling partners.This damask weave duvet cover is subtly textured and casually refined—which means easy layering for your bed all year long. Woven from a blend of 100 percent organic Indian cotton and linen made from French and Belgian flax, this easy-care piece gets softer with every wash. The first to bring certified-organic cotton bedding to the USA, Coyuchi is an eco-minded textile label that creates relaxed, subtly textured collections inspired by nature.Cotton/linen.Machine wash.Import.Item L1796.",OUT OF STOCK,No
https://www.jcrew.com/p/L1809,Coyuchi® Mosaic Canyon organic bath rug,L1809,"Product description provided by our selling partners.Handwoven from organic Indian cotton, this monochrome accent rug features an understated, pebbled texture in a soft, absorbent pile—perfect for near the tub, bed or anywhere your feet need some extra love. The first to bring certified-organic cotton bedding to the USA, Coyuchi is an eco-minded textile label that creates relaxed, subtly textured collections inspired by nature. Shop more Coyuchi styles.Cotton.Machine wash.Import.Item L1809.",OUT OF STOCK,No
https://www.jcrew.com/p/L2024,Modern Weaving™ mini modernist earrings,L2024,"Product description provided by our selling partners.These dangly earrings are crafted from polished brass and feature unique, arched tassels that are delicately looped through. Modern Weaving draws inspiration—and its name—from the age-old tradition of female maker communities, creating statement-making accessories that are both playful and functional. Shop more Modern Weaving styles.Brass.Sterling silver posts.Ear nuts.Hypoallergenic.Made in the USA.Item L2024.",OUT OF STOCK,No
https://www.jcrew.com/p/L2032,Modern Weaving™ Earthen Layers choker necklace,L2032,"Product description provided by our selling partners.This modern choker necklace is made from polished brass and feature two mismatched oval pieces for an organic, minimalist look. Modern Weaving draws inspiration—and its name—from the age-old tradition of female maker communities, creating statement-making accessories that are both playful and functional. Shop more Modern Weaving styles.Brass.Made in the USA.Item L2032.",OUT OF STOCK,No
https://www.jcrew.com/p/L3182,Lunya® washable silk slip dress,L3182,"Product description provided by our selling partners.Made from 100 percent washable silk that helps regulate body temperature (perfect for both hot and cold sleepers), this T-back slip makes getting ready for bed feel kind of fancy. Lunya creates comfortable, thoughtfully designed sleepwear that looks as good as it feels. Shop more Lunya styles.Silk.Adjustable T-strap at back.On-seam side pockets.Machine wash, lay flat to dry.Made in the USA.Item L3182.",OUT OF STOCK,No
https://www.jcrew.com/p/L3188,Lunya® five-piece travel kit,L3188,"Product description provided by our selling partners.This giftable, travel-friendly set comes with a bralette, a sleep brief, a muscle T-shirt, a long sleeve T-shirt and pocket leggings all in a minimalist, easy-to-coordinate black-and-white color palette. All pieces—including the mesh laundry bag—are crafted from 100 percent Pima cotton. Lunya creates comfortable, thoughtfully designed sleepwear that looks as good as it feels. Shop more Lunya styles.Includes cotton bralette, sleep brief, muscle T-shirt, long sleeve T-shirt and pocket leggings.Machine wash, lay flat to dry.Import.Item L3188.",OUT OF STOCK,No
https://www.jcrew.com/p/L3459,GREATS® Royale perforated sneakers,L3459,"Product description provided by our selling partners.These perforated, minimalist sneakers are handcrafted from full-grain Italian leather and come with waxed cotton laces. Both materials will develop their own unqiue patina over time. For a hint of subtle contrast—and a comfortable, supple fit—the insides are lined with the same, soft leather in a neutral tan. Born in Brooklyn, GREATS specializes in luxe, handcrafted sneakers made from high-quality materials. Shop more GREATS styles.Leather upper.Rubber sole.Made in Italy.Item L3459.",OUT OF STOCK,No
